customer_id,signup_date,age,gender,country,plan_type,monthly_fee
103047,2023-09-04,46,Female,UK,Standard,499
103048,2024-06-29,34,Female,India,Basic,299
103049,2024-03-29,49,Male,Canada,Basic,499
103050,2022-05-21,24,Male,Canada,Premium,999
103051,2025-01-11,47,Male,Canada,Basic,999
103052,2022-06-26,45,Male,India,Basic,499
103053,2022-07-17,31,Female,Canada,Basic,499
103054,2023-09-16,61,Male,USA,Standard,299
103055,2023-11-22,47,Female,India,Premium,499
103056,2023-02-05,34,Male,India,Basic,499
103057,2023-04-16,49,Female,India,Basic,499
103058,2022-08-06,63,Male,Australia,Basic,299
103059,2024-07-17,23,Female,UK,Standard,499
103060,2023-09-24,68,Female,Australia,Basic,999
103061,2024-08-08,41,Female,Australia,Premium,999
103062,2024-06-24,23,Male,Australia,Basic,499
103063,2022-06-24,44,Female,UK,Basic,299
103064,2022-01-23,35,Male,Australia,Basic,299
103065,2022-08-23,41,Female,Canada,Premium,999
103066,2024-11-02,54,Female,India,Standard,299
103067,2025-01-29,41,Male,India,Premium,499
103068,2024-07-17,55,Female,USA,Basic,499
103069,2023-06-07,51,Female,Canada,Basic,499
103070,2023-03-07,57,Male,UK,Standard,499
103071,2024-03-03,64,Female,India,Standard,999
103072,2023-06-17,32,Female,Australia,Standard,299
103073,2024-09-05,28,Female,USA,Basic,499
103074,2024-03-20,39,Female,USA,Basic,999
103075,2024-07-01,41,Male,India,Basic,999
103076,2025-01-29,18,Female,Canada,Standard,499
103077,2024-05-20,35,Female,USA,Standard,499
103078,2023-06-24,61,Female,India,Premium,999
103079,2024-10-20,29,Female,Canada,Basic,499
103080,2022-08-15,60,Female,India,Premium,499
103081,2024-05-22,45,Female,India,Standard,299
103082,2024-06-10,57,Female,Canada,Basic,299
103083,2024-11-02,24,Female,Canada,Premium,499
103084,2022-07-29,40,Male,Canada,Standard,499
103085,2024-01-11,38,Male,India,Standard,499
103086,2023-02-01,51,Male,USA,Standard,299
103087,2025-01-28,28,Male,UK,Basic,999
103088,2022-01-31,39,Female,UK,Standard,499
103089,2024-06-16,59,Female,India,Premium,499
103090,2023-10-11,52,Male,India,Basic,999
103091,2022-11-25,69,Male,USA,Standard,299
103092,2025-04-04,46,Male,Canada,Standard,499
103093,2024-08-09,59,Female,India,Basic,499
103094,2025-01-28,45,Female,Australia,Basic,499
103095,2023-09-13,35,Male,Canada,Basic,499
103096,2025-04-11,31,Male,India,Standard,299
103097,2022-06-11,35,Male,Australia,Premium,499
103098,2024-02-15,45,Male,USA,Standard,299
103099,2022-10-01,41,Male,Australia,Basic,299
103100,2024-10-23,25,Female,India,Standard,999
103101,2024-11-17,59,Male,UK,Premium,499
103102,2022-11-22,62,Female,India,Basic,999
103103,2024-07-28,25,Male,UK,Premium,499
103104,2025-03-18,21,Male,USA,Standard,499
103105,2023-06-24,44,Female,USA,Basic,999
103106,2023-05-03,53,Male,Canada,Basic,999
103107,2024-04-01,22,Female,Canada,Standard,299
103108,2024-12-24,50,Female,UK,Standard,999
103109,2022-12-22,66,Male,UK,Premium,299
103110,2022-08-23,51,Male,USA,Standard,299
103111,2022-08-15,47,Female,Australia,Basic,499
103112,2022-02-18,25,Female,UK,Basic,999
103113,2022-04-28,56,Male,UK,Standard,999
103114,2022-02-23,64,Female,Australia,Basic,299
103115,2023-07-19,43,Male,Canada,Standard,499
103116,2024-12-03,54,Female,Canada,Basic,999
103117,2022-02-22,51,Male,UK,Basic,299
103118,2023-07-12,24,Female,Canada,Basic,499
103119,2025-01-30,57,Female,Canada,Basic,499
103120,2024-05-17,45,Male,Canada,Standard,299
103121,2023-02-02,56,Female,USA,Basic,499
103122,2025-03-07,56,Female,India,Premium,299
103123,2023-11-06,45,Female,UK,Standard,299
103124,2023-01-22,31,Female,UK,Standard,299
103125,2022-04-21,67,Female,USA,Standard,499
103126,2023-09-06,55,Female,India,Standard,499
103127,2022-01-17,21,Female,India,Basic,499
103128,2024-06-02,59,Male,USA,Premium,499
103129,2023-06-25,35,Female,Australia,Standard,299
103130,2022-06-20,61,Female,Australia,Basic,999
103131,2023-02-13,65,Male,India,Standard,499
103132,2024-01-10,42,Female,Australia,Standard,299
103133,2024-05-07,24,Female,Australia,Basic,299
103134,2022-08-18,55,Male,Australia,Premium,299
103135,2022-04-29,45,Female,India,Basic,999
103136,2025-03-25,22,Female,Australia,Standard,499
103137,2024-02-23,20,Male,UK,Premium,499
103138,2023-04-10,61,Male,India,Basic,299
103139,2022-04-14,48,Female,USA,Basic,499
103140,2023-11-29,64,Female,Australia,Basic,999
103141,2022-06-24,59,Male,Canada,Basic,299
103142,2024-01-15,37,Female,India,Basic,499
103143,2025-03-03,36,Male,USA,Premium,999
103144,2023-10-27,65,Male,UK,Premium,499
103145,2022-02-02,28,Male,USA,Standard,299
103146,2022-02-24,57,Female,Australia,Basic,299
103147,2023-06-03,20,Male,Canada,Premium,299
103148,2024-01-26,40,Male,Australia,Standard,999
103149,2022-01-12,24,Male,USA,Basic,499
103150,2023-12-21,40,Female,India,Standard,999
103151,2023-07-09,24,Female,Canada,Basic,299
103152,2023-01-08,63,Female,Canada,Premium,499
103153,2023-04-29,51,Male,USA,Standard,299
103154,2024-08-30,59,Female,Australia,Standard,299
103155,2023-09-15,36,Female,USA,Standard,299
103156,2022-11-03,26,Male,Canada,Standard,299
103157,2023-04-02,65,Male,USA,Basic,999
103158,2022-06-09,68,Female,Canada,Standard,299
103159,2022-11-27,35,Female,Australia,Premium,499
103160,2024-02-15,58,Male,India,Basic,999
103161,2022-08-13,65,Female,India,Premium,999
103162,2024-09-09,62,Male,USA,Standard,299
103163,2023-12-30,59,Male,Canada,Basic,999
103164,2024-12-04,42,Female,India,Standard,299
103165,2024-12-18,69,Female,Canada,Premium,499
103166,2023-10-06,31,Female,Australia,Standard,999
103167,2023-09-08,61,Female,USA,Standard,499
103168,2022-07-14,42,Male,Canada,Standard,999
103169,2023-05-04,36,Female,USA,Standard,999
103170,2022-06-06,56,Female,Canada,Basic,299
103171,2023-09-02,32,Female,Canada,Basic,499
103172,2023-02-16,33,Male,Australia,Basic,299
103173,2025-01-07,44,Female,USA,Basic,499
103174,2025-02-21,57,Female,UK,Basic,299
103175,2023-04-16,27,Male,Canada,Standard,299
103176,2023-05-31,21,Male,Canada,Standard,999
103177,2025-02-01,68,Male,India,Basic,999
103178,2023-01-28,36,Male,USA,Basic,499
103179,2023-09-23,45,Male,UK,Basic,499
103180,2023-08-31,38,Female,Australia,Basic,499
103181,2024-09-06,64,Male,UK,Basic,499
103182,2023-03-10,31,Male,Australia,Standard,999
103183,2025-03-12,50,Male,UK,Basic,299
103184,2023-06-24,65,Male,UK,Standard,499
103185,2022-10-05,27,Male,USA,Standard,999
103186,2022-08-21,36,Male,India,Basic,999
103187,2025-01-18,47,Male,UK,Basic,499
103188,2022-12-28,39,Male,Canada,Basic,299
103189,2022-01-26,20,Female,Canada,Basic,999
103190,2024-11-14,54,Female,Canada,Basic,499
103191,2023-05-22,58,Female,India,Standard,499
103192,2022-09-24,35,Male,UK,Basic,499
103193,2023-04-06,28,Male,Australia,Premium,299
103194,2023-04-01,65,Male,Australia,Basic,299
103195,2024-12-27,19,Female,USA,Standard,499
103196,2024-10-03,29,Male,India,Standard,299
103197,2024-05-12,23,Male,UK,Basic,299
103198,2023-05-06,60,Male,Canada,Basic,499
103199,2024-12-08,57,Female,India,Standard,499
103200,2023-07-18,61,Female,India,Premium,299
103201,2025-01-30,46,Male,UK,Basic,299
103202,2022-08-04,47,Female,USA,Basic,999
103203,2023-07-13,19,Male,USA,Basic,299
103204,2022-06-08,26,Male,USA,Basic,299
103205,2023-05-04,64,Female,Canada,Premium,299
103206,2023-11-17,19,Female,Canada,Standard,999
103207,2024-03-04,46,Female,UK,Basic,499
103208,2022-01-05,50,Female,USA,Basic,299
103209,2022-12-27,27,Male,UK,Basic,299
103210,2023-04-04,51,Male,USA,Premium,499
103211,2022-09-05,61,Female,India,Premium,499
103212,2024-08-03,25,Female,Australia,Basic,499
103213,2023-02-26,54,Male,Australia,Standard,299
103214,2022-01-15,50,Male,USA,Premium,299
103215,2024-01-06,64,Male,UK,Basic,499
103216,2025-02-19,23,Male,Canada,Basic,499
103217,2022-10-04,61,Female,USA,Basic,299
103218,2023-03-29,57,Female,USA,Basic,499
103219,2023-08-21,62,Female,Canada,Basic,299
103220,2023-03-22,36,Male,USA,Premium,499
103221,2022-07-29,49,Male,India,Standard,499
103222,2023-12-15,44,Female,Canada,Basic,999
103223,2022-10-29,18,Female,India,Basic,499
103224,2022-01-03,60,Female,Australia,Standard,499
103225,2024-09-16,69,Male,Canada,Basic,299
103226,2025-01-21,50,Female,Canada,Basic,299
103227,2023-06-04,57,Male,UK,Basic,299
103228,2023-05-08,49,Female,UK,Standard,299
103229,2023-09-12,22,Female,Canada,Basic,299
103230,2025-03-30,34,Female,Australia,Basic,999
103231,2022-11-27,25,Male,USA,Standard,499
103232,2022-11-29,59,Male,UK,Basic,299
103233,2022-02-19,51,Male,Australia,Premium,299
103234,2024-05-12,26,Male,Australia,Standard,299
103235,2022-09-29,40,Male,UK,Basic,299
103236,2023-08-03,52,Male,USA,Basic,299
103237,2023-07-14,67,Female,UK,Standard,499
103238,2023-11-27,24,Male,Australia,Basic,999
103239,2025-01-18,32,Female,India,Standard,499
103240,2023-03-22,37,Male,UK,Standard,499
103241,2024-10-13,67,Female,Australia,Standard,999
103242,2025-03-08,42,Female,UK,Premium,299
103243,2022-12-23,20,Male,Australia,Basic,299
103244,2022-10-01,63,Female,USA,Standard,499
103245,2024-11-08,41,Male,Australia,Standard,499
103246,2022-11-07,51,Male,Canada,Premium,499
103247,2024-05-19,63,Male,India,Standard,299
103248,2024-06-04,39,Male,Australia,Standard,999
103249,2022-06-03,28,Female,UK,Basic,299
103250,2023-09-12,65,Male,UK,Standard,499
103251,2024-06-01,25,Female,Australia,Basic,999
103252,2024-03-07,56,Female,Canada,Standard,299
103253,2022-05-05,60,Female,Australia,Basic,999
103254,2023-09-11,52,Male,USA,Basic,499
103255,2022-09-02,66,Female,Canada,Premium,999
103256,2024-04-27,63,Male,Australia,Basic,299
103257,2023-03-26,55,Female,India,Basic,999
103258,2024-07-18,25,Male,Canada,Basic,299
103259,2023-06-04,54,Male,Australia,Basic,499
103260,2025-03-10,44,Male,India,Standard,499
103261,2022-12-28,45,Male,Australia,Basic,299
103262,2022-01-08,57,Female,USA,Basic,299
103263,2023-04-23,51,Female,UK,Basic,299
103264,2023-05-10,49,Male,Australia,Basic,299
103265,2024-04-12,32,Female,Canada,Basic,299
103266,2024-11-28,61,Male,Australia,Standard,299
103267,2023-08-16,34,Male,Australia,Basic,299
103268,2022-07-06,50,Female,Australia,Basic,499
103269,2024-01-24,64,Male,Australia,Premium,499
103270,2022-04-03,63,Male,Canada,Premium,999
103271,2022-03-27,69,Male,Canada,Basic,499
103272,2024-12-03,33,Male,Australia,Basic,299
103273,2022-05-17,46,Male,UK,Standard,499
103274,2023-02-25,26,Female,Australia,Standard,499
103275,2022-03-15,50,Female,Canada,Premium,299
103276,2025-03-25,66,Female,USA,Basic,499
103277,2022-06-20,46,Male,Australia,Standard,499
103278,2022-06-19,30,Male,Australia,Premium,999
103279,2024-05-21,38,Male,Australia,Standard,499
103280,2022-11-18,38,Male,Australia,Basic,499
103281,2023-04-01,22,Male,India,Basic,299
103282,2024-08-01,27,Male,Australia,Basic,499
103283,2024-02-29,23,Female,Canada,Basic,299
103284,2023-09-05,68,Male,Canada,Standard,499
103285,2025-03-24,30,Female,India,Basic,499
103286,2024-06-07,18,Male,Australia,Basic,999
103287,2022-12-15,37,Female,UK,Premium,299
103288,2025-04-11,64,Male,Australia,Standard,299
103289,2022-01-10,63,Female,Canada,Basic,499
103290,2024-01-10,25,Female,USA,Basic,499
103291,2023-10-29,27,Male,USA,Basic,299
103292,2023-06-30,26,Male,UK,Basic,299
103293,2022-05-09,66,Female,Australia,Premium,299
103294,2023-08-24,58,Male,India,Basic,499
103295,2023-08-28,20,Male,Australia,Standard,999
103296,2022-11-23,28,Male,UK,Basic,299
103297,2024-09-06,29,Female,UK,Premium,999
103298,2023-02-08,27,Male,UK,Standard,499
103299,2023-09-21,42,Female,USA,Premium,299
103300,2023-12-19,66,Female,Australia,Basic,499
103301,2024-11-06,66,Male,Australia,Premium,499
103302,2022-10-01,42,Female,India,Premium,299
103303,2023-11-16,28,Male,UK,Standard,499
103304,2022-04-26,53,Male,UK,Basic,499
103305,2024-05-10,56,Female,Canada,Basic,299
103306,2023-11-24,43,Female,Canada,Basic,299
103307,2025-01-19,31,Female,USA,Basic,299
103308,2025-01-10,56,Female,Australia,Standard,499
103309,2022-11-20,57,Female,India,Standard,299
103310,2024-08-18,18,Male,India,Standard,499
103311,2022-04-24,21,Female,UK,Basic,499
103312,2024-12-17,47,Male,India,Basic,499
103313,2022-06-03,29,Male,UK,Basic,499
103314,2022-11-11,52,Female,Australia,Standard,299
103315,2024-11-30,30,Female,India,Standard,999
103316,2022-04-15,69,Female,UK,Basic,499
103317,2022-12-20,48,Female,Australia,Standard,499
103318,2024-10-12,55,Female,Australia,Standard,499
103319,2024-01-03,60,Male,UK,Premium,499
103320,2023-12-10,40,Male,UK,Basic,299
103321,2023-10-13,21,Male,USA,Standard,499
103322,2024-04-03,69,Female,Australia,Basic,299
103323,2024-08-04,33,Female,UK,Basic,999
103324,2023-10-23,24,Male,Australia,Standard,499
103325,2022-04-09,39,Female,India,Standard,299
103326,2023-08-11,46,Female,Canada,Basic,499
103327,2022-10-09,28,Female,Canada,Basic,299
103328,2023-02-07,50,Male,UK,Standard,299
103329,2025-02-06,46,Female,UK,Basic,499
103330,2023-12-01,56,Male,Australia,Standard,499
103331,2022-07-18,29,Female,UK,Premium,999
103332,2022-11-23,24,Female,Australia,Standard,999
103333,2022-06-03,56,Male,UK,Standard,299
103334,2023-07-06,59,Female,Australia,Standard,499
103335,2023-02-09,65,Female,UK,Premium,999
103336,2023-04-07,43,Female,USA,Standard,299
103337,2022-05-12,57,Male,Australia,Basic,499
103338,2024-03-01,26,Female,USA,Basic,999
103339,2024-05-23,58,Female,USA,Premium,499
103340,2022-03-25,51,Female,USA,Basic,299
103341,2024-01-24,62,Female,USA,Standard,999
103342,2023-09-20,30,Female,India,Premium,999
103343,2025-02-06,53,Male,Canada,Standard,499
103344,2022-08-09,42,Male,India,Basic,299
103345,2023-07-07,41,Female,UK,Basic,499
103346,2025-03-16,61,Female,UK,Basic,299
103347,2022-04-22,34,Male,Canada,Basic,299
103348,2023-09-07,19,Female,Canada,Premium,499
103349,2024-07-12,30,Female,Canada,Standard,999
103350,2023-04-20,48,Female,USA,Standard,999
103351,2024-04-15,46,Female,India,Standard,499
103352,2022-09-28,67,Female,UK,Basic,499
103353,2023-02-25,45,Female,India,Basic,299
103354,2023-12-08,44,Female,India,Basic,999
103355,2022-02-09,32,Female,India,Standard,499
103356,2022-07-08,48,Male,Canada,Standard,999
103357,2025-04-02,57,Male,Canada,Standard,499
103358,2024-09-20,32,Female,UK,Standard,499
103359,2023-06-20,50,Female,UK,Premium,999
103360,2024-10-24,37,Female,UK,Basic,299
103361,2022-10-17,59,Female,India,Standard,299
103362,2023-03-09,29,Male,Canada,Basic,299
103363,2023-04-16,54,Male,USA,Standard,999
103364,2023-09-20,26,Male,India,Basic,499
103365,2022-10-06,40,Male,Australia,Standard,499
103366,2024-05-26,25,Female,India,Basic,299
103367,2023-08-04,49,Female,Canada,Basic,499
103368,2024-05-12,65,Female,Australia,Premium,499
103369,2022-09-11,31,Male,India,Basic,299
103370,2022-06-30,44,Female,Canada,Basic,999
103371,2023-11-12,42,Female,Canada,Standard,299
103372,2024-04-04,30,Male,USA,Standard,299
103373,2023-12-01,38,Male,India,Standard,299
103374,2023-07-20,62,Male,Canada,Standard,299
103375,2023-11-11,48,Male,UK,Basic,499
103376,2023-01-26,54,Male,Canada,Basic,299
103377,2025-01-13,65,Female,USA,Standard,999
103378,2022-07-31,60,Female,Canada,Basic,299
103379,2023-01-19,22,Male,India,Premium,499
103380,2022-12-08,30,Female,India,Basic,499
103381,2024-04-23,45,Female,Australia,Standard,499
103382,2024-11-27,60,Female,India,Premium,299
103383,2023-02-24,42,Female,Australia,Standard,999
103384,2024-01-21,68,Male,UK,Standard,499
103385,2025-04-07,52,Female,USA,Standard,299
103386,2022-11-02,64,Female,UK,Standard,499
103387,2023-12-03,56,Female,Australia,Standard,499
103388,2024-05-18,24,Male,Canada,Basic,999
103389,2023-06-21,55,Female,Canada,Standard,299
103390,2025-02-09,49,Male,UK,Basic,299
103391,2022-07-25,20,Male,Canada,Basic,299
103392,2023-05-11,62,Male,Australia,Standard,299
103393,2024-12-06,56,Male,USA,Basic,499
103394,2023-05-19,54,Female,India,Standard,499
103395,2024-11-11,67,Male,Australia,Premium,299
103396,2022-08-01,39,Male,Australia,Premium,299
103397,2022-11-06,25,Male,India,Standard,299
103398,2023-10-23,34,Male,India,Standard,499
103399,2024-01-23,69,Male,USA,Basic,999
103400,2022-09-29,44,Female,USA,Standard,299
103401,2024-07-26,50,Male,USA,Basic,299
103402,2022-02-01,63,Female,Canada,Basic,499
103403,2023-03-19,34,Female,Australia,Standard,999
103404,2022-06-11,59,Male,India,Basic,499
103405,2024-02-06,29,Female,Australia,Basic,299
103406,2022-09-11,65,Female,Australia,Standard,299
103407,2023-06-05,63,Female,USA,Basic,499
103408,2024-09-03,44,Male,USA,Basic,499
103409,2022-01-10,65,Male,Australia,Basic,299
103410,2023-12-27,25,Male,USA,Standard,299
103411,2023-05-20,40,Male,Canada,Standard,499
103412,2024-02-24,59,Male,India,Standard,299
103413,2023-03-12,66,Male,Australia,Basic,499
103414,2025-02-08,46,Male,India,Standard,299
103415,2022-06-02,67,Female,Canada,Standard,499
103416,2024-07-05,37,Female,USA,Basic,299
103417,2024-05-18,33,Male,UK,Standard,999
103418,2025-01-30,34,Female,Canada,Standard,299
103419,2024-01-23,33,Male,UK,Standard,299
103420,2023-07-17,36,Male,India,Standard,999
103421,2025-01-09,25,Male,Australia,Basic,999
103422,2023-05-04,55,Female,USA,Standard,299
103423,2024-06-13,55,Male,Canada,Standard,999
103424,2025-01-16,46,Male,USA,Standard,299
103425,2022-04-14,58,Male,UK,Standard,499
103426,2025-01-24,53,Male,UK,Premium,299
103427,2024-10-21,43,Female,Australia,Premium,299
103428,2024-10-03,48,Male,UK,Standard,499
103429,2023-02-11,61,Female,Australia,Standard,499
103430,2022-06-16,29,Female,Canada,Basic,499
103431,2023-05-24,34,Male,Australia,Standard,499
103432,2022-11-09,32,Male,UK,Standard,999
103433,2024-02-02,26,Female,India,Basic,299
103434,2023-11-12,56,Female,Australia,Basic,299
103435,2023-04-22,59,Female,USA,Basic,499
103436,2022-03-14,65,Female,India,Basic,299
103437,2025-03-10,29,Male,Australia,Basic,499
103438,2023-08-05,49,Female,USA,Basic,499
103439,2022-09-19,42,Female,India,Standard,299
103440,2022-09-02,56,Female,Australia,Basic,999
103441,2023-07-15,35,Female,Canada,Basic,299
103442,2025-01-04,32,Male,USA,Premium,299
103443,2022-06-24,49,Male,Canada,Basic,299
103444,2022-04-19,23,Male,UK,Premium,299
103445,2022-07-02,61,Female,Australia,Standard,299
103446,2022-07-11,60,Female,Australia,Basic,499
103447,2022-03-06,69,Male,USA,Basic,499
103448,2024-08-20,52,Male,Australia,Basic,999
103449,2025-01-28,51,Female,UK,Basic,299
103450,2024-05-13,55,Male,Australia,Basic,299
103451,2025-02-25,22,Female,India,Basic,999
103452,2023-01-04,35,Female,Canada,Basic,299
103453,2024-04-30,33,Female,UK,Standard,999
103454,2022-02-12,25,Female,UK,Basic,999
103455,2023-05-03,42,Female,Canada,Standard,999
103456,2022-03-19,49,Female,Canada,Basic,299
103457,2024-04-05,43,Male,UK,Standard,299
103458,2023-11-05,69,Male,Canada,Basic,499
103459,2023-12-02,39,Male,USA,Standard,499
103460,2024-01-29,48,Female,Canada,Basic,299
103461,2023-12-29,60,Male,India,Standard,499
103462,2024-07-13,27,Female,India,Basic,299
103463,2024-06-20,29,Female,USA,Standard,499
103464,2024-06-07,45,Female,Canada,Basic,999
103465,2024-09-19,23,Female,India,Standard,299
103466,2025-04-06,37,Male,Australia,Basic,299
103467,2022-12-05,22,Male,Canada,Standard,299
103468,2022-07-12,40,Male,USA,Basic,299
103469,2022-10-10,26,Female,Canada,Basic,299
103470,2023-01-25,46,Male,UK,Standard,299
103471,2024-09-26,33,Male,UK,Premium,299
103472,2023-06-09,63,Male,India,Standard,999
103473,2023-10-21,39,Female,UK,Standard,999
103474,2023-12-17,25,Male,USA,Standard,499
103475,2024-06-09,37,Female,India,Standard,299
103476,2025-01-17,68,Male,USA,Basic,299
