ticket_id,customer_id,ticket_date,ticket_category,resolution_time_hrs,satisfaction_score
5081,104795,2024-11-08,Billing,58.85,2
5082,103274,2025-02-06,Technical,7.17,3
5083,103070,2023-11-09,Technical,2.67,5
5084,102928,2025-03-21,Technical,7.97,2
5085,104754,2024-02-19,Account,6.84,5
5086,100950,2024-03-30,Technical,12.15,2
5087,104713,2024-09-23,Account,28.88,1
5088,101673,2023-09-21,Billing,3.81,1
5089,102977,2023-04-25,Refund,0.12,2
5090,100590,2023-07-09,Refund,7.82,5
5091,104566,2024-01-10,Billing,1.13,1
5092,104809,2025-01-31,Technical,4.41,1
5093,102695,2023-08-03,Technical,6.18,5
5094,104687,2025-05-21,Billing,19.66,2
5095,101460,2023-01-17,Refund,2.55,1
5096,104130,2025-04-13,Billing,5.04,2
5097,103701,2023-09-12,Technical,20.41,3
5098,100861,2023-09-10,Account,21.67,3
5099,100504,2023-07-06,Refund,13.28,4
5100,104641,2024-03-04,Account,17.95,1
5101,101047,2024-05-06,Technical,0.4,5
5102,102320,2024-10-14,Account,15.52,1
5103,103260,2024-01-01,Billing,6.97,3
5104,101260,2023-02-19,Billing,3.15,4
5105,103416,2024-06-26,Refund,9.89,4
5106,101015,2024-03-29,Refund,0.55,3
5107,102900,2025-05-29,Billing,22.15,2
5108,103791,2024-01-20,Billing,6.07,4
5109,100565,2025-03-03,Account,4.15,2
5110,102646,2023-02-01,Billing,25.18,3
5111,101400,2023-01-29,Billing,8.41,3
5112,104227,2023-12-02,Technical,1.74,4
5113,100529,2024-01-23,Technical,0.6,3
5114,103275,2024-04-18,Account,8.77,2
5115,103390,2024-06-21,Billing,20.78,3
5116,104870,2025-06-16,Refund,12.73,3
5117,100069,2024-10-15,Technical,6.29,5
5118,102677,2024-02-03,Account,10.5,3
5119,103612,2024-01-25,Technical,4.0,4
5120,102349,2023-05-04,Account,3.91,1
5121,103214,2024-07-16,Technical,16.05,4
5122,100207,2024-03-24,Account,13.9,1
5123,103149,2025-04-10,Account,3.54,2
5124,103381,2024-03-28,Account,8.38,3
5125,104980,2024-01-29,Technical,32.11,2
5126,103985,2023-03-15,Technical,3.17,1
5127,104596,2025-04-26,Technical,69.55,3
5128,100261,2023-02-14,Technical,17.93,3
5129,103863,2023-09-29,Refund,8.17,3
5130,100490,2023-10-01,Billing,37.73,1
5131,102624,2024-09-13,Refund,6.36,4
5132,103739,2023-04-09,Billing,0.39,3
5133,101186,2024-09-22,Billing,19.1,4
5134,104296,2023-07-20,Billing,6.48,4
5135,104268,2024-07-14,Billing,47.69,3
5136,101977,2024-09-16,Technical,0.04,2
5137,103021,2023-09-05,Account,33.19,2
5138,101985,2024-01-31,Account,49.73,4
5139,102765,2025-01-20,Technical,5.4,2
5140,102332,2023-03-17,Refund,0.45,4
5141,100570,2023-03-30,Billing,10.15,2
5142,101689,2024-08-18,Account,0.95,2
5143,100668,2023-09-11,Billing,0.93,1
5144,103050,2025-02-25,Account,10.23,3
5145,101432,2024-06-01,Technical,48.6,2
5146,100410,2023-12-29,Billing,0.62,1
5147,102637,2024-01-30,Refund,0.68,4
5148,103469,2025-02-05,Account,3.55,2
5149,102250,2024-10-07,Account,2.95,2
5150,103330,2024-04-06,Account,7.07,4
5151,102140,2024-09-30,Refund,7.77,2
5152,103990,2023-01-20,Billing,6.58,3
5153,101965,2024-02-26,Refund,26.47,2
5154,103455,2024-06-11,Account,10.95,5
5155,100647,2025-03-01,Account,30.65,4
5156,102382,2023-02-01,Technical,1.8,4
5157,102583,2024-09-19,Account,0.35,5
5158,101433,2024-05-08,Billing,16.2,3
5159,104762,2024-10-20,Account,14.93,5
5160,102696,2023-10-13,Technical,6.7,1
5161,104644,2023-05-03,Account,1.3,2
5162,102481,2023-06-14,Account,33.1,5
5163,102445,2025-06-06,Account,0.4,4
5164,104722,2024-10-04,Account,14.95,4
5165,102833,2025-02-03,Billing,29.64,5
5166,103936,2025-04-14,Account,17.09,4
5167,102806,2025-01-04,Technical,2.35,2
5168,104601,2024-04-03,Technical,21.94,3
5169,103900,2023-10-21,Billing,3.3,1
5170,103058,2023-05-06,Refund,29.62,4
5171,100513,2023-03-27,Refund,9.53,2
5172,104646,2025-05-10,Billing,2.23,5
5173,104781,2024-12-30,Technical,2.82,3
5174,100029,2024-02-04,Account,3.65,2
5175,102985,2025-02-27,Technical,54.19,3
5176,100878,2023-01-08,Refund,0.17,5
5177,102305,2024-10-27,Account,3.82,1
5178,103196,2025-03-19,Technical,32.46,3
5179,102479,2025-06-01,Refund,23.01,1
5180,103597,2025-05-18,Refund,4.82,2
5181,100401,2023-05-05,Billing,0.3,1
5182,100883,2023-05-30,Refund,4.14,4
5183,100903,2023-01-28,Billing,33.08,4
5184,104248,2024-09-25,Billing,17.04,5
5185,104948,2025-05-07,Technical,19.42,3
5186,102254,2024-07-23,Billing,10.28,5
5187,101369,2024-12-04,Technical,10.37,3
5188,101018,2023-07-30,Account,16.18,3
5189,102890,2023-12-10,Billing,0.43,5
5190,104902,2025-03-09,Refund,9.8,5
5191,102665,2023-12-01,Account,2.4,4
5192,103826,2024-05-17,Refund,5.22,3
5193,101378,2023-11-12,Technical,2.89,3
5194,104126,2023-04-29,Refund,9.31,3
5195,101849,2024-04-22,Billing,6.12,1
5196,104076,2023-07-30,Refund,4.49,4
5197,104011,2023-09-11,Refund,8.31,4
5198,101572,2025-01-17,Account,0.54,5
5199,103879,2024-03-04,Billing,5.25,1
5200,102890,2024-11-21,Technical,7.41,4
5201,102115,2025-02-06,Refund,1.5,1
5202,102653,2023-04-26,Technical,13.54,2
5203,100707,2024-05-18,Refund,4.95,4
5204,104450,2024-06-28,Refund,20.48,3
5205,101116,2023-09-29,Account,3.55,5
5206,102733,2025-03-13,Billing,39.09,4
5207,104995,2023-10-12,Billing,6.65,5
5208,104282,2023-01-23,Refund,3.99,4
5209,100524,2024-02-13,Account,9.72,2
5210,103493,2025-05-06,Billing,8.11,5
5211,102335,2024-09-16,Account,3.49,2
5212,104044,2024-09-24,Refund,6.26,5
5213,100559,2024-03-18,Technical,6.7,1
5214,102162,2025-05-31,Account,2.51,5
5215,100647,2025-05-10,Refund,6.19,2
5216,103720,2023-10-25,Refund,7.56,3
5217,104600,2023-10-16,Account,0.4,5
5218,103684,2024-07-28,Refund,2.51,2
5219,104225,2023-12-01,Technical,1.14,5
5220,102582,2024-10-23,Billing,17.93,3
5221,102481,2023-02-05,Billing,34.18,1
5222,101938,2024-07-02,Technical,2.9,1
5223,101725,2023-03-14,Technical,8.18,2
5224,104170,2024-10-18,Billing,1.09,2
5225,100988,2024-03-26,Refund,0.2,3
5226,100511,2024-10-22,Technical,12.39,5
5227,101306,2024-06-06,Technical,10.56,3
5228,100006,2024-05-23,Account,8.24,1
5229,103386,2024-09-25,Technical,36.34,2
5230,101642,2024-04-03,Account,4.9,4
5231,100480,2025-05-14,Technical,2.13,2
5232,101787,2025-02-17,Refund,12.69,5
5233,101261,2024-10-20,Account,32.11,3
5234,102297,2024-01-07,Account,0.37,1
5235,104168,2023-07-24,Refund,12.5,1
5236,104700,2024-08-22,Technical,21.84,3
5237,103950,2024-03-13,Technical,0.59,4
5238,103129,2023-09-06,Account,11.37,1
5239,103778,2023-10-16,Billing,0.61,3
5240,104510,2025-04-17,Billing,2.62,1
5241,101707,2024-09-05,Technical,9.89,1
5242,103028,2023-04-19,Billing,19.97,2
5243,101222,2025-06-01,Refund,22.97,2
5244,101033,2023-02-07,Billing,28.13,1
5245,104100,2023-10-13,Refund,3.72,1
5246,102266,2023-03-22,Billing,4.49,5
5247,100273,2025-04-18,Refund,7.68,3
5248,104820,2024-10-31,Billing,8.85,5
5249,104824,2024-11-27,Billing,2.23,3
5250,101608,2024-12-31,Technical,10.3,3
5251,100678,2025-05-11,Refund,46.3,1
5252,103701,2023-07-01,Account,51.36,3
5253,102106,2024-12-22,Billing,6.52,5
5254,104003,2023-05-12,Technical,20.86,2
5255,103345,2023-11-01,Technical,3.85,3
5256,100207,2025-05-03,Billing,9.91,5
5257,100893,2023-03-16,Account,30.16,3
5258,102143,2024-02-19,Billing,14.24,2
5259,101885,2024-10-12,Technical,8.52,4
5260,100768,2025-04-13,Refund,0.93,3
5261,102191,2023-12-18,Billing,7.95,2
5262,101106,2023-03-12,Account,3.43,2
5263,100038,2023-07-25,Refund,0.55,3
5264,101396,2024-02-12,Technical,8.52,1
5265,101810,2025-02-01,Billing,29.43,1
5266,101067,2024-11-20,Refund,8.36,3
5267,103312,2024-09-05,Technical,10.7,5
5268,104995,2024-12-09,Refund,20.38,3
5269,104766,2025-06-11,Account,63.62,3
5270,102027,2025-04-16,Billing,17.08,4
5271,101814,2024-09-14,Billing,22.16,3
5272,101705,2023-07-28,Refund,24.06,4
5273,100894,2024-04-05,Refund,13.58,4
5274,103857,2023-05-24,Account,3.32,1
5275,104231,2024-03-15,Account,15.47,1
5276,101384,2024-06-03,Refund,0.09,3
5277,104342,2023-04-27,Refund,36.24,5
5278,104803,2024-09-02,Account,10.17,1
5279,102756,2023-04-12,Account,34.91,5
5280,104698,2023-08-08,Account,1.69,3
5281,103051,2024-11-13,Account,0.13,3
5282,103782,2025-05-06,Refund,1.01,5
5283,103179,2024-01-20,Technical,15.19,4
5284,101019,2024-03-28,Billing,5.33,2
5285,101649,2023-09-29,Billing,7.65,1
5286,103005,2025-04-23,Refund,5.09,2
5287,101143,2024-02-15,Billing,34.75,1
5288,104238,2024-06-28,Account,14.33,2
5289,102262,2025-03-04,Account,2.86,3
5290,104767,2024-09-03,Billing,10.08,3
5291,104205,2023-07-04,Refund,3.87,1
5292,101377,2023-07-22,Technical,4.48,5
5293,103588,2024-01-03,Technical,0.5,1
5294,104421,2023-08-04,Billing,7.87,2
5295,104930,2024-05-26,Refund,4.7,2
5296,102307,2025-01-19,Billing,16.65,3
5297,103632,2023-07-28,Billing,0.34,3
5298,101167,2025-02-01,Billing,5.48,3
5299,104519,2023-05-05,Technical,9.5,3
5300,104339,2025-06-15,Account,1.7,3
5301,101158,2024-11-16,Technical,4.23,5
5302,104056,2024-03-07,Account,14.26,3
5303,102350,2023-11-14,Billing,6.89,2
5304,102142,2023-08-29,Refund,8.46,3
5305,104834,2025-04-01,Refund,0.34,1
5306,104166,2025-02-15,Technical,22.78,1
5307,100611,2023-03-05,Account,9.72,3
5308,100423,2024-02-02,Technical,1.71,3
5309,104871,2023-07-04,Refund,23.44,4
5310,104687,2024-01-01,Billing,0.78,2
5311,104292,2023-10-28,Billing,3.4,5
5312,104692,2023-02-13,Account,9.18,5
5313,104532,2023-03-29,Technical,2.46,3
5314,101375,2025-04-05,Billing,0.01,3
5315,104401,2024-04-03,Technical,7.95,1
5316,101015,2025-04-17,Technical,37.43,2
5317,103775,2024-03-07,Technical,14.9,3
5318,103895,2023-09-07,Billing,10.76,5
5319,100338,2023-10-17,Billing,14.89,5
5320,102650,2023-06-20,Refund,3.63,5
5321,101561,2024-08-29,Billing,17.89,2
5322,102770,2025-06-17,Billing,0.69,5
5323,102154,2025-02-21,Account,2.17,1
5324,102028,2024-01-24,Technical,7.16,3
5325,103227,2024-09-13,Refund,8.24,4
5326,101410,2025-04-30,Account,9.74,5
5327,100595,2023-04-24,Refund,49.67,1
5328,104382,2024-07-29,Account,4.85,2
5329,100980,2024-08-07,Refund,0.02,4
5330,104188,2025-03-20,Account,5.86,1
5331,100607,2025-06-17,Account,31.72,2
5332,100527,2024-05-07,Technical,0.58,2
5333,104131,2025-05-13,Account,16.5,4
5334,102346,2025-03-08,Account,6.71,5
5335,100077,2025-05-18,Technical,9.92,3
5336,103741,2024-09-25,Account,13.48,2
5337,101969,2024-02-28,Billing,0.45,1
5338,104815,2024-11-18,Billing,18.5,2
5339,104057,2025-03-01,Account,6.86,3
5340,101511,2023-02-02,Technical,115.55,3
5341,103636,2023-10-04,Billing,0.64,2
5342,101912,2024-10-17,Billing,9.29,5
5343,101327,2023-05-21,Refund,1.59,2
5344,104626,2023-07-02,Billing,19.43,1
5345,104316,2024-01-23,Account,0.23,2
5346,102711,2023-01-11,Refund,12.6,1
5347,102915,2024-01-21,Refund,4.5,5
5348,101274,2023-04-12,Technical,13.35,2
5349,103268,2023-10-06,Billing,38.6,2
5350,102639,2025-04-28,Technical,19.52,4
5351,103566,2024-05-13,Refund,13.17,2
5352,100123,2025-01-19,Billing,14.17,4
5353,101287,2023-12-27,Billing,1.38,1
5354,101086,2023-06-27,Account,2.74,1
5355,103588,2024-12-02,Billing,11.42,5
5356,100532,2023-09-16,Refund,6.93,3
5357,102320,2023-09-04,Technical,25.12,3
5358,100373,2025-03-19,Refund,4.55,1
5359,100276,2025-03-10,Refund,28.77,5
5360,102864,2023-05-16,Billing,14.56,3
5361,101192,2023-08-08,Account,34.57,4
5362,103033,2023-07-25,Technical,11.39,3
5363,100167,2023-02-23,Account,20.41,1
5364,102591,2024-01-03,Account,27.16,1
5365,100035,2023-05-11,Billing,22.07,1
5366,104604,2025-03-23,Technical,17.15,2
5367,103718,2024-06-22,Refund,9.33,1
5368,102069,2024-08-03,Technical,2.27,5
5369,100226,2023-05-27,Billing,4.39,4
5370,102523,2024-06-29,Account,18.96,1
5371,104815,2023-05-01,Technical,5.14,4
5372,101201,2023-06-03,Billing,2.82,1
5373,102847,2024-11-10,Refund,10.42,5
5374,103818,2023-12-23,Refund,14.26,3
5375,102525,2024-03-23,Technical,43.45,4
5376,100663,2024-07-13,Technical,5.1,2
5377,103882,2023-01-14,Refund,0.11,1
5378,104024,2025-04-01,Refund,7.52,1
5379,100432,2023-09-26,Refund,5.53,4
5380,103191,2023-07-16,Refund,6.76,2
5381,100479,2024-09-11,Refund,0.42,1
5382,100377,2024-07-13,Billing,13.28,2
5383,102127,2024-07-20,Refund,14.75,3
5384,104438,2023-05-18,Account,17.61,3
5385,104924,2024-02-20,Technical,24.28,5
5386,103282,2025-03-12,Billing,9.06,4
5387,102400,2024-12-06,Account,11.34,1
5388,100292,2025-03-02,Technical,7.89,1
5389,100261,2023-12-26,Technical,3.5,5
5390,103504,2024-06-15,Account,10.41,4
5391,102331,2023-12-31,Technical,5.68,4
5392,100797,2025-01-27,Refund,3.68,5
5393,103938,2023-01-15,Refund,4.04,5
5394,103406,2025-05-06,Billing,15.62,4
5395,104840,2023-06-21,Refund,6.12,4
5396,103764,2024-02-11,Refund,20.87,2
5397,104923,2024-06-02,Technical,4.89,1
5398,103148,2024-04-29,Account,5.76,4
5399,103639,2024-02-04,Refund,5.42,2
5400,101357,2024-01-25,Refund,6.48,5
5401,102290,2024-09-12,Technical,3.1,2
5402,104987,2025-02-09,Billing,7.55,4
5403,102807,2024-06-09,Billing,42.81,1
5404,103260,2023-06-09,Technical,1.94,5
5405,101881,2023-09-23,Account,0.35,5
5406,102199,2025-06-12,Billing,10.37,4
5407,102590,2023-04-23,Account,25.05,4
5408,102074,2025-01-20,Refund,15.29,2
5409,102416,2025-01-30,Technical,3.33,3
5410,103563,2023-11-19,Technical,17.22,3
5411,100108,2023-09-23,Billing,2.56,4
5412,104155,2023-04-14,Account,11.36,5
5413,100996,2023-03-03,Technical,14.91,3
5414,104560,2023-06-08,Account,37.7,3
5415,101290,2025-05-15,Technical,14.31,4
5416,104323,2024-06-15,Account,13.84,2
5417,100863,2023-06-16,Account,23.11,1
5418,103394,2023-05-18,Refund,0.91,2
5419,100715,2023-02-04,Billing,15.37,4
5420,104863,2025-01-01,Refund,27.58,2
5421,101564,2024-12-18,Billing,7.83,4
5422,100651,2023-03-13,Account,0.74,3
5423,102335,2025-02-11,Account,1.39,1
5424,100983,2023-01-22,Refund,10.31,1
5425,103781,2025-01-15,Account,5.38,2
5426,102968,2025-04-12,Account,15.16,2
5427,102540,2024-05-31,Technical,14.0,5
5428,102067,2024-08-16,Technical,4.76,5
5429,101269,2023-06-06,Refund,9.73,1
5430,101747,2025-04-20,Refund,12.23,2
5431,102072,2025-06-14,Refund,2.3,3
5432,104129,2023-10-06,Billing,9.84,5
5433,103438,2025-03-30,Refund,0.34,1
5434,100300,2023-01-10,Refund,1.66,3
5435,104647,2023-02-16,Refund,2.55,2
5436,104065,2023-09-26,Refund,29.75,4
5437,100197,2023-02-04,Account,7.56,5
5438,100135,2023-08-13,Refund,11.44,1
5439,104932,2024-05-29,Technical,0.78,3
5440,104127,2024-08-26,Technical,5.83,3
5441,100553,2024-04-12,Refund,10.34,4
5442,101727,2023-11-21,Account,9.75,2
5443,100622,2024-11-16,Refund,4.19,2
5444,100523,2024-05-29,Billing,14.19,1
5445,102806,2025-01-01,Account,29.77,3
5446,100688,2025-04-15,Billing,20.29,3
5447,102473,2024-07-05,Account,2.67,2
5448,104096,2025-01-31,Refund,26.66,3
5449,102470,2023-11-12,Refund,17.02,3
5450,101718,2025-04-13,Account,33.9,2
5451,102959,2024-08-06,Technical,1.84,4
5452,100640,2024-07-08,Billing,0.11,1
5453,102111,2023-06-26,Refund,32.91,1
5454,101748,2023-09-04,Refund,11.23,4
5455,102274,2024-08-05,Technical,12.3,4
5456,102113,2024-03-13,Billing,8.99,1
5457,103912,2023-12-05,Account,8.46,4
5458,101001,2025-02-22,Billing,13.28,1
5459,102388,2024-04-06,Technical,0.95,1
5460,102924,2023-05-04,Account,18.13,4
5461,102923,2025-05-03,Technical,4.53,4
5462,104732,2024-07-16,Billing,2.65,2
5463,101050,2024-08-21,Refund,24.97,4
5464,100180,2024-03-15,Account,0.66,1
5465,102831,2024-05-06,Account,4.17,3
5466,101375,2023-08-29,Technical,2.61,5
5467,104226,2023-08-02,Account,1.99,3
5468,101163,2023-11-19,Account,24.13,1
5469,100668,2023-09-10,Refund,17.37,2
5470,104529,2025-06-16,Billing,8.08,3
5471,102038,2025-04-22,Technical,0.53,2
5472,103655,2024-02-09,Refund,16.17,1
5473,104771,2024-10-07,Billing,11.68,1
5474,102573,2023-04-10,Billing,35.97,3
5475,101154,2023-12-17,Account,14.02,1
5476,101982,2023-09-08,Billing,19.87,2
5477,101587,2024-12-16,Technical,9.17,1
5478,100873,2023-06-06,Technical,7.07,5
5479,102538,2024-12-01,Refund,5.71,5
5480,101567,2025-04-04,Technical,13.12,5
5481,103202,2024-10-26,Account,20.35,4
5482,100941,2024-12-28,Refund,1.14,3
5483,101024,2023-06-27,Account,23.92,2
5484,102801,2024-10-26,Refund,1.37,5
5485,103087,2024-04-07,Billing,25.34,4
5486,101440,2024-01-01,Technical,0.35,3
5487,101460,2023-01-27,Billing,14.68,1
5488,100721,2023-10-15,Technical,0.9,3
5489,103510,2024-03-18,Billing,4.42,5
5490,101728,2024-01-08,Refund,3.57,3
5491,101182,2023-02-18,Account,13.49,2
5492,104586,2024-06-08,Billing,19.07,1
5493,103142,2025-03-02,Technical,1.24,5
5494,104473,2024-06-23,Technical,25.18,2
5495,102696,2024-07-27,Account,14.13,5
5496,102247,2024-09-05,Refund,10.39,4
5497,103617,2025-06-02,Technical,2.43,5
5498,101810,2023-01-08,Refund,18.82,4
5499,101856,2025-01-06,Technical,6.63,4
5500,102498,2024-10-17,Refund,24.75,2
5501,102877,2023-06-03,Technical,2.14,4
5502,104805,2023-08-14,Technical,11.77,2
5503,104613,2025-05-19,Billing,12.53,5
5504,103197,2024-10-09,Refund,0.53,1
5505,103247,2024-11-23,Refund,3.24,5
5506,102860,2024-05-12,Technical,10.11,2
5507,101229,2025-05-14,Technical,8.55,1
5508,100541,2023-03-01,Refund,0.84,5
5509,101907,2024-07-21,Billing,11.81,3
5510,101841,2025-05-27,Technical,15.76,2
5511,104860,2025-03-29,Billing,19.65,1
5512,102203,2024-03-06,Account,8.1,4
5513,102840,2024-01-22,Account,15.28,4
5514,104286,2024-08-17,Technical,2.51,1
5515,102803,2023-07-30,Refund,21.67,1
5516,102140,2024-09-11,Account,8.44,3
5517,103787,2024-03-18,Account,26.81,1
5518,101551,2023-01-23,Refund,7.24,2
5519,104580,2024-06-20,Technical,10.35,5
5520,100649,2025-02-16,Billing,11.6,1
5521,103594,2023-05-23,Billing,5.09,1
5522,103583,2023-12-25,Refund,7.48,4
5523,102274,2023-01-19,Refund,6.83,5
5524,101306,2024-08-07,Technical,10.92,4
5525,103095,2025-02-04,Refund,2.55,4
5526,104389,2023-11-14,Billing,3.02,4
5527,100221,2024-06-22,Billing,18.89,4
5528,100444,2024-01-18,Account,14.19,2
5529,100772,2023-03-29,Account,33.28,1
5530,100702,2024-10-18,Refund,8.13,5
5531,100840,2024-10-08,Refund,0.59,2
5532,104786,2023-09-06,Billing,22.33,5
5533,104223,2024-05-11,Account,30.76,4
5534,104302,2023-05-27,Technical,4.98,5
5535,101497,2024-11-02,Technical,17.72,4
5536,102358,2023-04-19,Billing,15.01,2
5537,104171,2023-09-05,Billing,22.8,2
5538,104827,2023-12-10,Refund,34.11,1
5539,103967,2024-12-17,Account,45.19,5
5540,102529,2023-03-05,Account,6.3,5
5541,102896,2025-01-03,Account,0.35,5
5542,100114,2023-02-03,Technical,0.52,4
5543,101565,2025-02-05,Technical,11.53,3
5544,103089,2024-08-22,Refund,2.42,2
5545,100884,2023-06-11,Refund,20.78,3
5546,101059,2023-09-11,Technical,0.65,2
5547,101457,2024-07-13,Account,1.01,4
5548,101757,2023-07-16,Billing,10.89,4
5549,104613,2025-05-07,Refund,5.01,5
5550,104753,2024-04-22,Technical,7.75,3
5551,104646,2023-01-06,Account,8.19,5
5552,103658,2023-06-01,Account,38.49,2
5553,104305,2023-04-16,Refund,11.34,3
5554,104409,2023-01-01,Billing,0.41,2
5555,100881,2025-03-29,Technical,3.68,4
5556,100676,2024-07-28,Billing,16.98,5
5557,101656,2023-05-14,Technical,1.27,5
5558,100200,2024-08-03,Refund,10.06,3
5559,102375,2023-08-27,Billing,0.85,2
5560,101984,2023-10-21,Account,1.35,4
5561,100189,2025-02-19,Billing,5.81,4
5562,104694,2025-05-02,Account,1.13,4
5563,101488,2025-01-15,Billing,12.99,3
5564,104445,2024-05-07,Account,9.31,3
5565,103978,2023-03-08,Refund,37.96,5
5566,101723,2024-01-08,Technical,62.36,5
5567,101198,2025-06-12,Billing,0.83,3
5568,100039,2024-04-18,Refund,8.83,3
5569,102241,2023-11-04,Technical,16.78,3
5570,104747,2024-05-23,Account,0.61,1
5571,100862,2025-01-18,Technical,13.56,1
5572,102528,2023-04-22,Account,15.4,4
5573,100707,2025-02-12,Billing,14.35,2
5574,100170,2025-04-21,Billing,5.66,2
5575,101199,2024-01-19,Refund,9.09,3
5576,100920,2024-11-07,Account,16.66,1
5577,100334,2025-04-17,Account,8.55,5
5578,101593,2023-05-16,Account,11.47,1
5579,103124,2023-06-07,Account,21.43,5
5580,103355,2023-04-09,Refund,3.61,2
5581,102626,2023-06-15,Billing,2.63,3
5582,101959,2024-09-21,Account,6.31,3
5583,100613,2023-02-05,Billing,8.39,2
5584,103530,2023-06-24,Account,7.18,3
5585,103666,2024-01-05,Billing,30.22,4
5586,101760,2025-02-04,Technical,25.76,3
5587,103284,2023-02-20,Technical,40.07,4
5588,104961,2024-02-07,Account,12.58,2
5589,102036,2024-07-27,Account,35.07,3
5590,102830,2023-04-18,Refund,3.6,3
5591,103864,2023-06-28,Account,0.64,1
5592,103716,2023-11-29,Account,3.58,5
5593,103583,2025-05-26,Technical,1.36,1
5594,103460,2023-07-23,Technical,1.77,4
5595,103494,2024-05-20,Technical,5.88,1
5596,104539,2024-05-05,Account,6.6,2
5597,104097,2024-06-25,Refund,11.21,1
5598,102990,2023-04-28,Billing,7.69,2
5599,104394,2023-03-13,Account,5.79,5
5600,101836,2024-07-20,Refund,1.35,4
5601,100288,2024-05-27,Refund,0.6,2
5602,101926,2025-04-18,Technical,36.12,5
5603,103254,2023-07-11,Refund,8.39,4
5604,102753,2024-02-11,Account,0.74,4
5605,101878,2024-03-02,Technical,13.72,1
5606,103189,2025-02-19,Refund,27.43,3
5607,100203,2024-06-28,Refund,9.92,5
5608,101067,2023-04-24,Refund,41.63,2
5609,101234,2024-06-07,Technical,27.5,2
5610,103206,2023-10-18,Account,24.69,3
5611,104173,2023-10-29,Refund,10.18,3
5612,103669,2024-01-23,Account,2.1,4
5613,104071,2025-01-17,Technical,4.04,4
5614,102807,2024-11-08,Billing,3.11,5
5615,102461,2023-11-17,Technical,0.54,5
5616,101361,2025-02-03,Technical,4.2,4
5617,100608,2023-06-30,Account,8.99,4
5618,101990,2024-10-07,Technical,26.52,3
5619,102764,2024-04-09,Refund,48.06,3
5620,101603,2023-01-21,Billing,7.32,3
5621,102876,2024-10-11,Billing,9.74,3
5622,104459,2024-07-24,Technical,59.35,3
5623,102666,2025-05-06,Account,0.87,1
5624,103956,2024-09-23,Account,21.09,1
5625,103129,2023-02-28,Technical,3.51,4
5626,103309,2024-10-20,Billing,4.24,2
5627,101347,2024-03-06,Account,18.27,4
5628,100337,2023-01-20,Technical,1.51,5
5629,102332,2024-05-18,Account,2.82,5
5630,104425,2023-09-01,Billing,12.71,3
5631,102155,2024-10-07,Technical,17.23,4
5632,101210,2025-04-22,Technical,10.59,1
5633,101248,2024-03-26,Account,8.58,3
5634,102947,2023-03-20,Billing,11.29,3
